"cohort","patient","section_id","pathway","n_spots","n_genes","stat","stat_matched_med","n_matched","p_matched","p_adj_BH","tier","sig","rank_effect"
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_P53_PATHWAY",2529,12832,0.687908680268383,0.688686047589585,1999,0.528,0.66,"none",FALSE,0.472
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_PANCREAS_BETA_CELLS",2529,12832,0.232263094409772,0.212596405386564,1999,0.223,0.309722222222222,"none",FALSE,0.777
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_PEROXISOME",2529,12832,0.689994630168624,0.631784796049892,1999,5e-04,0.00166666666666667,"none",TRUE,0.9995
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_PI3K_AKT_MTOR_SIGNALING",2529,12832,0.621446195913562,0.588900706734621,1999,0.026,0.052,"none",FALSE,0.974
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_PROTEIN_SECRETION",2529,12832,0.649384845901907,0.61188788874071,1999,0.007,0.0184210526315789,"none",TRUE,0.993
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",2529,12832,0.569750472075118,0.562640701927122,1999,0.367,0.470512820512821,"none",FALSE,0.633
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_SPERMATOGENESIS",2529,12832,0.335156856755651,0.306776921798543,1999,0.0985,0.158870967741935,"none",FALSE,0.9015
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_TGF_BETA_SIGNALING",2529,12832,0.577090917258249,0.513740893689603,1999,0.001,0.003125,"none",TRUE,0.999
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_TNFA_SIGNALING_VIA_NFKB",2529,12832,0.712543505635166,0.687976423263357,1999,0.01,0.0238095238095238,"none",TRUE,0.99
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",2529,12832,0.653692631509825,0.635070432650095,1999,0.1075,0.16796875,"none",FALSE,0.8925
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_UV_RESPONSE_DN",2529,12832,0.645366805223563,0.608773219396791,1999,0.0035,0.0102941176470588,"none",TRUE,0.9965
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_UV_RESPONSE_UP",2529,12832,0.673974019186239,0.665132904297741,1999,0.248,0.335135135135135,"none",FALSE,0.752
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_WNT_BETA_CATENIN_SIGNALING",2529,12832,0.300425466933703,0.276614643770382,1999,0.1465,0.221969696969697,"none",FALSE,0.8535
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_XENOBIOTIC_METABOLISM",2529,12832,0.797610445330337,0.737570424181415,1999,5e-04,0.00166666666666667,"none",TRUE,0.9995
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_ADIPOGENESIS",2237,14224,0.555936362601653,0.676241630707699,1999,1,1,"none",FALSE,0
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_ALLOGRAFT_REJECTION",2237,14224,0.566782590073005,0.596885228569156,1999,0.917,1,"none",FALSE,0.083
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_ANDROGEN_RESPONSE",2237,14224,0.602703258716857,0.601040872908795,1999,0.476,1,"none",FALSE,0.524
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_ANGIOGENESIS",2237,14224,0.50746783649776,0.469829831926361,1999,0.1635,0.8625,"none",FALSE,0.8365
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_APICAL_JUNCTION",2237,14224,0.688205777047617,0.678446243026543,1999,0.279,0.9828125,"none",FALSE,0.721
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_APICAL_SURFACE",2237,14224,0.352312484086892,0.33441169616134,1999,0.3085,0.9828125,"none",FALSE,0.6915
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_APOPTOSIS",2237,14224,0.658526626305185,0.67347393376402,1999,0.788,1,"none",FALSE,0.212
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_BILE_ACID_METABOLISM",2237,14224,0.349774561990344,0.426967899804425,1999,0.9925,1,"none",FALSE,0.00749999999999995
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_CHOLESTEROL_HOMEOSTASIS",2237,14224,0.537183312104709,0.533014952625362,1999,0.4365,1,"none",FALSE,0.5635
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_COAGULATION",2237,14224,0.661843323557033,0.64838317440628,1999,0.2585,0.9828125,"none",FALSE,0.7415
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_COMPLEMENT",2237,14224,0.648149316957926,0.656623539301446,1999,0.6795,1,"none",FALSE,0.3205
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_DNA_REPAIR",2237,14224,0.608446976384474,0.605370573636929,1999,0.436,1,"none",FALSE,0.564
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_E2F_TARGETS",2237,14224,0.52606773135937,0.561514653663284,1999,0.963,1,"none",FALSE,0.037
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",2237,14224,0.692872745983529,0.71920374601624,1999,0.958,1,"none",FALSE,0.042
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_ESTROGEN_RESPONSE_EARLY",2237,14224,0.669347572011813,0.635513458175944,1999,0.017,0.2125,"none",FALSE,0.983
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_ESTROGEN_RESPONSE_LATE",2237,14224,0.653145754710068,0.637597846979388,1999,0.1725,0.8625,"none",FALSE,0.8275
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_FATTY_ACID_METABOLISM",2237,14224,0.516873529862259,0.59891981682712,1999,0.9995,1,"none",FALSE,0.000499999999999945
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_G2M_CHECKPOINT",2237,14224,0.570864899696578,0.59934928918663,1999,0.927,1,"none",FALSE,0.073
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_GLYCOLYSIS",2237,14224,0.744371306033014,0.662097939685556,1999,5e-04,0.0125,"none",TRUE,0.9995
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_HEDGEHOG_SIGNALING",2237,14224,0.333061466845176,0.30575843059596,1999,0.235,0.979166666666667,"none",FALSE,0.765
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_HEME_METABOLISM",2237,14224,0.604118677290449,0.625016726355117,1999,0.8725,1,"none",FALSE,0.1275
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_HYPOXIA",2237,14224,0.774326521872939,0.705592879905092,1999,5e-04,0.0125,"none",TRUE,0.9995
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_IL2_STAT5_SIGNALING",2237,14224,0.645691446351039,0.649814698903728,1999,0.598,1,"none",FALSE,0.402
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_IL6_JAK_STAT3_SIGNALING",2237,14224,0.430455385850932,0.517779349820665,1999,0.9935,1,"none",FALSE,0.00649999999999995
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_INFLAMMATORY_RESPONSE",2237,14224,0.59258232916488,0.605104641143429,1999,0.7395,1,"none",FALSE,0.2605
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_INTERFERON_ALPHA_RESPONSE",2237,14224,0.511113526961761,0.531054958522386,1999,0.7705,1,"none",FALSE,0.2295
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_INTERFERON_GAMMA_RESPONSE",2237,14224,0.590898334738023,0.63000379123402,1999,0.9775,1,"none",FALSE,0.0225
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_KRAS_SIGNALING_DN",2237,14224,0.385093288700584,0.348359545926718,1999,0.1015,0.634375,"none",FALSE,0.8985
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_KRAS_SIGNALING_UP",2237,14224,0.64272585894839,0.643978661413921,1999,0.5255,1,"none",FALSE,0.4745
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_MITOTIC_SPINDLE",2237,14224,0.62906298745476,0.652605359774894,1999,0.9205,1,"none",FALSE,0.0795
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_MTORC1_SIGNALING",2237,14224,0.703047887761066,0.680504482780259,1999,0.064,0.457142857142857,"none",FALSE,0.936
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_MYC_TARGETS_V1",2237,14224,0.697068455738803,0.718779033360991,1999,0.935,1,"none",FALSE,0.0649999999999999
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_MYC_TARGETS_V2",2237,14224,0.381460447531022,0.367081769142745,1999,0.3145,0.9828125,"none",FALSE,0.6855
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_MYOGENESIS",2237,14224,0.580326797221476,0.64889102300847,1999,0.999,1,"none",FALSE,0.001
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_NOTCH_SIGNALING",2237,14224,0.37048291565978,0.35844324723521,1999,0.359,1,"none",FALSE,0.641
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_OXIDATIVE_PHOSPHORYLATION",2237,14224,0.660205531392215,0.702845808069389,1999,0.9995,1,"none",FALSE,0.000499999999999945
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_P53_PATHWAY",2237,14224,0.701926687763374,0.674434331085045,1999,0.0285,0.283333333333333,"none",FALSE,0.9715
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_PANCREAS_BETA_CELLS",2237,14224,0.217523783515486,0.225182135967578,1999,0.5725,1,"none",FALSE,0.4275
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_PEROXISOME",2237,14224,0.525698169146373,0.530832235149779,1999,0.5725,1,"none",FALSE,0.4275
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_PI3K_AKT_MTOR_SIGNALING",2237,14224,0.578292973781256,0.595638049540244,1999,0.7415,1,"none",FALSE,0.2585
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_PROTEIN_SECRETION",2237,14224,0.661105819044839,0.609823286510687,1999,0.005,0.0833333333333333,"none",FALSE,0.995
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",2237,14224,0.450937843655698,0.535496938786452,1999,0.9785,1,"none",FALSE,0.0215
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_SPERMATOGENESIS",2237,14224,0.286926034885916,0.316258531168189,1999,0.85,1,"none",FALSE,0.15
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_TGF_BETA_SIGNALING",2237,14224,0.587603982093579,0.58585836595516,1999,0.473,1,"none",FALSE,0.527
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_TNFA_SIGNALING_VIA_NFKB",2237,14224,0.698266158078089,0.685671578774682,1999,0.2025,0.920454545454546,"none",FALSE,0.7975
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",2237,14224,0.647288714804173,0.610992214760968,1999,0.034,0.283333333333333,"none",FALSE,0.966
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_UV_RESPONSE_DN",2237,14224,0.624295516637435,0.628497657218959,1999,0.5955,1,"none",FALSE,0.4045
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_UV_RESPONSE_UP",2237,14224,0.573022222432325,0.621702927779699,1999,0.9895,1,"none",FALSE,0.0105
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_WNT_BETA_CATENIN_SIGNALING",2237,14224,0.323999121401559,0.348214888694599,1999,0.7455,1,"none",FALSE,0.2545
"GSE274557","Pt6","GSM8452865_Pt-6C","HALLMARK_XENOBIOTIC_METABOLISM",2237,14224,0.58443871647803,0.625509679317489,1999,0.9775,1,"none",FALSE,0.0225
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_ADIPOGENESIS",2598,10348,0.542193749294809,0.505526302047334,1999,0.008,0.0333333333333333,"none",TRUE,0.992
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_ALLOGRAFT_REJECTION",2598,10348,0.48638338288429,0.448633937120923,1999,0.024,0.0671052631578947,"none",FALSE,0.976
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_ANDROGEN_RESPONSE",2598,10348,0.466346204816006,0.437681906622768,1999,0.076,0.172727272727273,"none",FALSE,0.924
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_ANGIOGENESIS",2598,10348,0.393632487104277,0.296096344339772,1999,0.0015,0.009375,"none",TRUE,0.9985
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_APICAL_JUNCTION",2598,10348,0.578992959329601,0.545975498813312,1999,0.0165,0.0607142857142857,"none",FALSE,0.9835
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_APICAL_SURFACE",2598,10348,0.209067477564752,0.200345108123293,1999,0.3565,0.509285714285714,"none",FALSE,0.6435
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_APOPTOSIS",2598,10348,0.571648776713181,0.538262446235364,1999,0.025,0.0671052631578947,"none",FALSE,0.975
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_BILE_ACID_METABOLISM",2598,10348,0.230800287074789,0.241803004423167,1999,0.695,0.808139534883721,"none",FALSE,0.305
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_CHOLESTEROL_HOMEOSTASIS",2598,10348,0.408287413595551,0.362349516734808,1999,0.0255,0.0671052631578947,"none",FALSE,0.9745
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_COAGULATION",2598,10348,0.555811515603209,0.472111218325248,1999,5e-04,0.00357142857142857,"none",TRUE,0.9995
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_COMPLEMENT",2598,10348,0.554312075470175,0.509984597391179,1999,0.004,0.02,"none",TRUE,0.996
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_DNA_REPAIR",2598,10348,0.457018361562915,0.440264892522241,1999,0.18,0.310344827586207,"none",FALSE,0.82
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_E2F_TARGETS",2598,10348,0.360771896703185,0.415953601411324,1999,0.9965,0.999,"none",FALSE,0.00349999999999995
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",2598,10348,0.775725121836714,0.593066386361821,1999,5e-04,0.00357142857142857,"none",TRUE,0.9995
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_ESTROGEN_RESPONSE_EARLY",2598,10348,0.533607826293617,0.50154526312404,1999,0.0215,0.0671052631578947,"none",FALSE,0.9785
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_ESTROGEN_RESPONSE_LATE",2598,10348,0.534585289016691,0.49892610011579,1999,0.0185,0.0616666666666667,"none",FALSE,0.9815
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_FATTY_ACID_METABOLISM",2598,10348,0.439045983219525,0.40900190864591,1999,0.068,0.161904761904762,"none",FALSE,0.932
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_G2M_CHECKPOINT",2598,10348,0.434709115184224,0.469257684762197,1999,0.969,0.999,"none",FALSE,0.031
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_GLYCOLYSIS",2598,10348,0.602563780034383,0.531801634118334,1999,5e-04,0.00357142857142857,"none",TRUE,0.9995
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_HEDGEHOG_SIGNALING",2598,10348,0.2286045337644,0.184163616117437,1999,0.0405,0.10125,"none",FALSE,0.9595
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_HEME_METABOLISM",2598,10348,0.496306705347036,0.485654545953729,1999,0.283,0.471666666666667,"none",FALSE,0.717
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_HYPOXIA",2598,10348,0.677619274718493,0.595544983785587,1999,5e-04,0.00357142857142857,"none",TRUE,0.9995
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_IL2_STAT5_SIGNALING",2598,10348,0.527734926258616,0.50871686951387,1999,0.1385,0.256481481481482,"none",FALSE,0.8615
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_IL6_JAK_STAT3_SIGNALING",2598,10348,0.325034370322179,0.322944245534356,1999,0.465,0.567073170731707,"none",FALSE,0.535
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_INFLAMMATORY_RESPONSE",2598,10348,0.510985675118014,0.464583549220866,1999,0.007,0.0318181818181818,"none",TRUE,0.993
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_INTERFERON_ALPHA_RESPONSE",2598,10348,0.327004691313447,0.341795385529453,1999,0.7475,0.822282608695652,"none",FALSE,0.2525
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_INTERFERON_GAMMA_RESPONSE",2598,10348,0.471971489524854,0.472481405126199,1999,0.513,0.610714285714286,"none",FALSE,0.487
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_KRAS_SIGNALING_DN",2598,10348,0.215387183200426,0.209125638979994,1999,0.381,0.514864864864865,"none",FALSE,0.619
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_KRAS_SIGNALING_UP",2598,10348,0.469252564228018,0.481749677392343,1999,0.7565,0.822282608695652,"none",FALSE,0.2435
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_MITOTIC_SPINDLE",2598,10348,0.4823711499097,0.534315131007268,1999,0.999,0.999,"none",FALSE,0.001
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_MTORC1_SIGNALING",2598,10348,0.611535663303867,0.551594525916663,1999,5e-04,0.00357142857142857,"none",TRUE,0.9995
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_MYC_TARGETS_V1",2598,10348,0.600699774512913,0.583393407343979,1999,0.1115,0.223,"none",FALSE,0.8885
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_MYC_TARGETS_V2",2598,10348,0.168192856337334,0.215644956198183,1999,0.982,0.999,"none",FALSE,0.018
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_MYOGENESIS",2598,10348,0.615800650429256,0.49321060302405,1999,5e-04,0.00357142857142857,"none",TRUE,0.9995
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_NOTCH_SIGNALING",2598,10348,0.235368312537597,0.202215185214563,1999,0.086,0.18695652173913,"none",FALSE,0.914
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_OXIDATIVE_PHOSPHORYLATION",2598,10348,0.540942123477522,0.538633879973587,1999,0.4355,0.544375,"none",FALSE,0.5645
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_P53_PATHWAY",2598,10348,0.565568778877931,0.548600184071041,1999,0.138,0.256481481481482,"none",FALSE,0.862
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_PANCREAS_BETA_CELLS",2598,10348,0.0932768525437099,0.107073756589545,1999,0.7555,0.822282608695652,"none",FALSE,0.2445
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_PEROXISOME",2598,10348,0.339763541633995,0.334808818639748,1999,0.4075,0.522435897435897,"none",FALSE,0.5925
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_PI3K_AKT_MTOR_SIGNALING",2598,10348,0.442236463919778,0.435842824406711,1999,0.369,0.5125,"none",FALSE,0.631
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_PROTEIN_SECRETION",2598,10348,0.45143521736494,0.441315687121868,1999,0.2945,0.475,"none",FALSE,0.7055
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",2598,10348,0.337344489762633,0.325890169993022,1999,0.309,0.4828125,"none",FALSE,0.691
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_SPERMATOGENESIS",2598,10348,0.200038976852565,0.19083045125561,1999,0.329,0.498484848484848,"none",FALSE,0.671
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_TGF_BETA_SIGNALING",2598,10348,0.422083721947192,0.412989651559373,1999,0.346,0.508823529411765,"none",FALSE,0.654
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_TNFA_SIGNALING_VIA_NFKB",2598,10348,0.586955009113942,0.573040564010469,1999,0.177,0.310344827586207,"none",FALSE,0.823
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",2598,10348,0.504909891047001,0.464615658772645,1999,0.017,0.0607142857142857,"none",FALSE,0.983
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_UV_RESPONSE_DN",2598,10348,0.553097527490674,0.480370242451258,1999,5e-04,0.00357142857142857,"none",TRUE,0.9995
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_UV_RESPONSE_UP",2598,10348,0.495793654177692,0.472251464404082,1999,0.107,0.222916666666667,"none",FALSE,0.893
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_WNT_BETA_CATENIN_SIGNALING",2598,10348,0.216889515918585,0.210559598842677,1999,0.3955,0.520394736842105,"none",FALSE,0.6045
"GSE274557","Pt6","GSM8452866_Pt-6D","HALLMARK_XENOBIOTIC_METABOLISM",2598,10348,0.498887344796624,0.448222216328734,1999,0.004,0.02,"none",TRUE,0.996
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_ADIPOGENESIS",620,7227,0.532723640483073,0.466636843170203,1999,0.0035,0.0285714285714286,"none",TRUE,0.9965
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_ALLOGRAFT_REJECTION",620,7227,0.388565041714545,0.424210053535659,1999,0.8445,0.953333333333333,"none",FALSE,0.1555
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_ANDROGEN_RESPONSE",620,7227,0.447450547173018,0.406301602733613,1999,0.101,0.297058823529412,"none",FALSE,0.899
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_ANGIOGENESIS",620,7227,0.22342972553907,0.275625943478644,1999,0.858,0.953333333333333,"none",FALSE,0.142
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_APICAL_JUNCTION",620,7227,0.501257131972188,0.491405730272051,1999,0.353,0.617741935483871,"none",FALSE,0.647
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_APICAL_SURFACE",620,7227,0.249434268479665,0.202863775147265,1999,0.15,0.375,"none",FALSE,0.85
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_APOPTOSIS",620,7227,0.527693724294441,0.489637384520722,1999,0.085,0.2734375,"none",FALSE,0.915
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_BILE_ACID_METABOLISM",620,7227,0.228941746605623,0.243420754138992,1999,0.6555,0.8625,"none",FALSE,0.3445
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_CHOLESTEROL_HOMEOSTASIS",620,7227,0.396587747359904,0.32109746727226,1999,0.0245,0.115909090909091,"none",FALSE,0.9755
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_COAGULATION",620,7227,0.416026559871196,0.44349511063216,1999,0.7975,0.927325581395349,"none",FALSE,0.2025
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_COMPLEMENT",620,7227,0.416660254400474,0.466067141341236,1999,0.946,1,"none",FALSE,0.054
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_DNA_REPAIR",620,7227,0.391649140890604,0.402011578219293,1999,0.629,0.85,"none",FALSE,0.371
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_E2F_TARGETS",620,7227,0.412757782874572,0.405332388269404,1999,0.4025,0.62890625,"none",FALSE,0.5975
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",620,7227,0.424357933862247,0.542442078252041,1999,1,1,"none",FALSE,0
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_ESTROGEN_RESPONSE_EARLY",620,7227,0.5465531618592,0.444369260316543,1999,5e-04,0.00625,"none",TRUE,0.9995
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_ESTROGEN_RESPONSE_LATE",620,7227,0.535915170760155,0.441706034448258,1999,5e-04,0.00625,"none",TRUE,0.9995
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_FATTY_ACID_METABOLISM",620,7227,0.434170703007771,0.375343140068793,1999,0.0255,0.115909090909091,"none",FALSE,0.9745
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_G2M_CHECKPOINT",620,7227,0.509858644814456,0.450637741157436,1999,0.012,0.0666666666666667,"none",FALSE,0.988
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_GLYCOLYSIS",620,7227,0.554215329826655,0.457743159438035,1999,5e-04,0.00625,"none",TRUE,0.9995
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_HEDGEHOG_SIGNALING",620,7227,0.166575599474187,0.181133872827214,1999,0.6245,0.85,"none",FALSE,0.3755
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_HEME_METABOLISM",620,7227,0.419351453576671,0.432621880022433,1999,0.684,0.876923076923077,"none",FALSE,0.316
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_HYPOXIA",620,7227,0.527912365761619,0.50508494822696,1999,0.1595,0.379761904761905,"none",FALSE,0.8405
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_IL2_STAT5_SIGNALING",620,7227,0.489669439417979,0.454488136019936,1999,0.1085,0.301388888888889,"none",FALSE,0.8915
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_IL6_JAK_STAT3_SIGNALING",620,7227,0.314170566989542,0.302508635253768,1999,0.383,0.617741935483871,"none",FALSE,0.617
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_INFLAMMATORY_RESPONSE",620,7227,0.37209771364594,0.419875450609102,1999,0.9395,1,"none",FALSE,0.0605
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_INTERFERON_ALPHA_RESPONSE",620,7227,0.405623173688356,0.344183820246345,1999,0.0445,0.171153846153846,"none",FALSE,0.9555
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_INTERFERON_GAMMA_RESPONSE",620,7227,0.488619675324857,0.449762879545924,1999,0.0875,0.2734375,"none",FALSE,0.9125
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_KRAS_SIGNALING_DN",620,7227,0.231921927656368,0.212005067148921,1999,0.3025,0.560185185185185,"none",FALSE,0.6975
"GSE274557","Pt6","GSM8714178_Pt6_Pri2","HALLMARK_KRAS_SIGNALING_UP",620,7227,0.450774260784667,0.425851383293559,1999,0.186,0.422727272727273,"none",FALSE,0.814
