adjustment,neglog10_p_raw,neglog10_p_adjusted
Marker modules,-0.0,0.0015226969634935688
Marker modules,2.8239087409443187,0.42712839779951983
Marker modules,3.3010299956639813,3.3010299956639813
Marker modules,3.3010299956639813,3.3010299956639813
Marker modules,0.12959609472097294,1.2182446253475312
Marker modules,0.28441444810680383,0.8138916201867947
Marker modules,0.00021720154586423186,1.3010299956639813
Marker modules,3.3010299956639813,3.3010299956639813
Marker modules,0.0721165896692931,1.0268721464003014
Marker modules,0.5767541260631921,0.5279753022997186
