"pathway","stat","stat_matched_med","stat_matched_mad","z_matched","n_matched","p_matched","p_adj_BH","arm","section_id","analysis"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.665345682622503,0.634692877031106,0.0408315820685126,0.750713149932922,1999,0.221,0.613888888888889,"raw","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.616819452264983,0.567541042542308,0.0554492637782677,0.888711704446285,1999,0.1795,0.527941176470588,"raw","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_UV_RESPONSE_DN",0.543466024879121,0.607196257619712,0.0477732040496305,-1.33401629654949,1999,0.8955,1,"raw","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_UV_RESPONSE_UP",0.433824314210861,0.570184456669912,0.0510929711660731,-2.66886304215553,1999,0.998,1,"raw","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.242559497721525,0.349556462974393,0.0762895447228468,-1.4025115189975,1999,0.9305,1,"raw","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_XENOBIOTIC_METABOLISM",0.485900660788293,0.595094702748716,0.0441178173373766,-2.47505539826227,1999,0.9925,1,"raw","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_ADIPOGENESIS",0.425669813676667,0.38881929690652,0.0164775188054759,2.23641175623485,1999,0.011,0.0392857142857143,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_ALLOGRAFT_REJECTION",0.337892313267198,0.34400423786264,0.017715486834926,-0.345004608250022,1999,0.6365,0.740116279069767,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_ANDROGEN_RESPONSE",0.347446897781937,0.30430736133393,0.0220222227256111,1.95890927929982,1999,0.0185,0.0573529411764706,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_ANGIOGENESIS",0.203241173926421,0.190628463097879,0.0249720714083446,0.505072671878033,1999,0.3085,0.484090909090909,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_APICAL_JUNCTION",0.340648627768177,0.356941441069243,0.0176185333063428,-0.924754235654821,1999,0.8325,0.8671875,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_APICAL_SURFACE",0.130338652957873,0.119850548358532,0.0206715625658903,0.507368737409643,1999,0.3145,0.484090909090909,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_APOPTOSIS",0.383778100159429,0.366728035594661,0.0179014016225568,0.952442994367742,1999,0.164,0.303703703703704,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_BILE_ACID_METABOLISM",0.229420087650441,0.192369587617265,0.0199551071299046,1.85669261467669,1999,0.0275,0.0726190476190476,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.278219915852156,0.248703626601283,0.0215308303484624,1.37088485549192,1999,0.081,0.162,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_COAGULATION",0.332566895599082,0.291211297891112,0.0205330873253964,2.01409544763487,1999,0.0195,0.0573529411764706,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_COMPLEMENT",0.362571027556542,0.358959244237537,0.0167834851143557,0.215198648814352,1999,0.411,0.570833333333333,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_DNA_REPAIR",0.393003529849844,0.342768336882161,0.0181960316511304,2.760777400855,1999,0.004,0.0166666666666667,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_E2F_TARGETS",0.493287632440941,0.340245354760566,0.0174027945906338,8.79412078809124,1999,5e-04,0.00357142857142857,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.427312366313789,0.396355922925459,0.0169177808215142,1.82981702594009,1999,0.03,0.0726190476190476,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.3230046299998,0.339269535180371,0.0179076607474059,-0.90826520615914,1999,0.827,0.8671875,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.353826918306322,0.333149186740409,0.017640180079742,1.17219503839761,1999,0.117,0.225,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_FATTY_ACID_METABOLISM",0.376826751026948,0.321290801469759,0.0186949430360845,2.97064021270326,1999,0.002,0.01,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_G2M_CHECKPOINT",0.473996300432729,0.354661979506092,0.0173415582278893,6.88140704303717,1999,5e-04,0.00357142857142857,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_GLYCOLYSIS",0.371070028630992,0.339806593394635,0.0169061758408771,1.84923163763421,1999,0.0305,0.0726190476190476,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_HEDGEHOG_SIGNALING",0.115088150457299,0.109269816926561,0.0201268845831706,0.289082669833681,1999,0.386,0.56764705882353,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_HEME_METABOLISM",0.331768131980428,0.340883971334323,0.0166932139449484,-0.546080544103575,1999,0.6925,0.786931818181818,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_HYPOXIA",0.382633315576342,0.373951233192921,0.0173749834403852,0.499688670968217,1999,0.3195,0.484090909090909,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_IL2_STAT5_SIGNALING",0.362329364523584,0.365137557014383,0.0170931534945104,-0.164287560613125,1999,0.566,0.703048780487805,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.253347314958837,0.271490973977391,0.0211122291515785,-0.859390966642539,1999,0.802,0.8671875,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_INFLAMMATORY_RESPONSE",0.369908229826654,0.345615751287627,0.0174254022585592,1.39408423280986,1999,0.077,0.160416666666667,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.343268611632638,0.297157937821329,0.0208327234782561,2.21337713522843,1999,0.0125,0.0416666666666667,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.37938074280589,0.383428624012021,0.0161754127959182,-0.250249020362116,1999,0.604,0.719047619047619,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_KRAS_SIGNALING_DN",0.139913930332129,0.140213934989593,0.0172498426217912,-0.0173917330170405,1999,0.5055,0.683108108108108,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_KRAS_SIGNALING_UP",0.364466721122332,0.354370006869404,0.0177402585058769,0.569141326186599,1999,0.2835,0.4725,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_MITOTIC_SPINDLE",0.440202423301819,0.374143731513868,0.0165210406229357,3.99845828695828,1999,5e-04,0.00357142857142857,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_MTORC1_SIGNALING",0.449342680026096,0.388175044472982,0.0155576723310876,3.93167012721354,1999,5e-04,0.00357142857142857,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_MYC_TARGETS_V1",0.475354458196849,0.408362837675303,0.0158883095140741,4.21640958480846,1999,5e-04,0.00357142857142857,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_MYC_TARGETS_V2",0.314074900936505,0.200599831849376,0.0208121382031028,5.45235035342072,1999,5e-04,0.00357142857142857,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_MYOGENESIS",0.316959978220839,0.333904816216458,0.0191969411077019,-0.882684272486557,1999,0.807,0.8671875,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_NOTCH_SIGNALING",0.126970513950124,0.129651197095607,0.0202411449738643,-0.132437327480484,1999,0.5585,0.703048780487805,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.47660253293511,0.405677184179552,0.0155387657334322,4.56441328560346,1999,5e-04,0.00357142857142857,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_P53_PATHWAY",0.355735693734067,0.372924536450958,0.0169059128269076,-1.01673555831501,1999,0.8525,0.869897959183674,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_PANCREAS_BETA_CELLS",0.158676455090481,0.0852923042856077,0.0200998371776981,3.65098235155343,1999,0.001,0.00555555555555556,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_PEROXISOME",0.314024353040399,0.255565405769411,0.020413641880555,2.86371964459091,1999,0.001,0.00555555555555556,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.329228182634107,0.291009724771365,0.0205950564675565,1.85571027313997,1999,0.0305,0.0726190476190476,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_PROTEIN_SECRETION",0.341958956195096,0.31003322115786,0.0203190985829589,1.57121807873954,1999,0.0525,0.114130434782609,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.253604802909274,0.234218748456408,0.0248812843858152,0.779142031105032,1999,0.211,0.363793103448276,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_SPERMATOGENESIS",0.190139745493637,0.13598936576173,0.0190304360933546,2.84546184156111,1999,0.0025,0.0113636363636364,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_TGF_BETA_SIGNALING",0.250847972166156,0.25376849573182,0.0235410530013056,-0.124060872107186,1999,0.5465,0.703048780487805,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.443785900720627,0.406223864989035,0.0154210205214004,2.4357684810461,1999,0.011,0.0392857142857143,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.330098726860117,0.325064828588488,0.0195317648724308,0.257728797397835,1999,0.4035,0.570833333333333,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_UV_RESPONSE_DN",0.30192758088332,0.341561598212787,0.0177375044455397,-2.23447539935271,1999,0.987,0.987,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_UV_RESPONSE_UP",0.330479076922348,0.333670614808228,0.0187733215299338,-0.17000390052398,1999,0.5765,0.703048780487805,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.151265689421697,0.135041444323528,0.0202608151869112,0.800769611118605,1999,0.206,0.363793103448276,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_XENOBIOTIC_METABOLISM",0.354558877245183,0.324410127726162,0.0178045775466312,1.69331451083633,1999,0.0515,0.114130434782609,"RCTD","GSM8641030_C2_D11_ROI1_s1","RCTD_intersection"
"HALLMARK_ADIPOGENESIS",0.439549839281166,0.43647162241195,0.0224152528380764,0.137326885913478,1999,0.439,0.51046511627907,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_ALLOGRAFT_REJECTION",0.599613608384532,0.415111550223455,0.0256233426924084,7.20054601680603,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_ANDROGEN_RESPONSE",0.439782581973314,0.389302771996266,0.0307944289529986,1.63925137413961,1999,0.0615,0.0878571428571429,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_ANGIOGENESIS",0.728852611186682,0.288513189035038,0.0476937119244516,9.23265152540771,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_APICAL_JUNCTION",0.537821529919019,0.420189515002309,0.0233363070266139,5.04072965711998,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_APICAL_SURFACE",0.29581262664558,0.223754252659224,0.0441785321614833,1.63107216244678,1999,0.064,0.0888888888888889,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_APOPTOSIS",0.499965404023642,0.423375611159909,0.0248681077623814,3.07983999408241,1999,0.003,0.00517241379310345,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_BILE_ACID_METABOLISM",0.43534206234577,0.303822979616194,0.0340197521229701,3.86596240484583,1999,0.002,0.004,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.528050635116093,0.348699800077751,0.0342377558902344,5.23839341612626,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_COAGULATION",0.67977362034102,0.379817129147439,0.0303583818051158,9.88051646227847,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_COMPLEMENT",0.361348708418197,0.423815215915399,0.0246253607699134,-2.53667380067469,1999,0.997,0.997,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_DNA_REPAIR",0.463391039027451,0.416109693376974,0.0259905207867427,1.81917653895546,1999,0.037,0.0578125,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_E2F_TARGETS",0.638980571592518,0.421327680690032,0.0244129094356161,8.91548348534615,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.820446040455814,0.438831078928058,0.0204446281709168,18.6657814628595,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.587889704767564,0.41721916173766,0.0251886490443704,6.77569260380988,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.601069783851705,0.415515752875073,0.0241872079671737,7.67157710920832,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_FATTY_ACID_METABOLISM",0.452272227017552,0.40104223496443,0.0268855587556663,1.90548362854186,1999,0.041,0.0621212121212121,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_G2M_CHECKPOINT",0.587925451216555,0.426736711284829,0.024406526844466,6.60432928285631,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_GLYCOLYSIS",0.534916309355682,0.418252825100051,0.023362243391095,4.99367643349269,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_HEDGEHOG_SIGNALING",0.458193506200889,0.210559194036302,0.0449386942727912,5.51049193065943,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_HEME_METABOLISM",0.418724948936216,0.414210881428766,0.023503587384569,0.192058660390421,1999,0.4275,0.508928571428571,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_HYPOXIA",0.499420502702293,0.428378541630186,0.0237539819657922,2.99073903375077,1999,0.0025,0.00462962962962963,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_IL2_STAT5_SIGNALING",0.404480821756829,0.430778296062538,0.0226970770981642,-1.15862823181918,1999,0.8775,0.895408163265306,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.356633725370427,0.358709065406811,0.0356359269940878,-0.0582372962187296,1999,0.529,0.575,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_INFLAMMATORY_RESPONSE",0.406174390512293,0.418305937728378,0.0238806217559009,-0.508008013362864,1999,0.6995,0.728645833333333,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.641998103522133,0.390111746119422,0.0301211641443683,8.36243765996026,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.523180650983114,0.440272133693413,0.0225773647016353,3.67219639605218,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_KRAS_SIGNALING_DN",0.386715782466321,0.259856641189642,0.036298383043924,3.49489786151544,1999,0.0025,0.00462962962962963,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_KRAS_SIGNALING_UP",0.426386182763041,0.425314464066458,0.0236496953080394,0.0453163849522608,1999,0.4885,0.542777777777778,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_MITOTIC_SPINDLE",0.454137528888758,0.438381727173109,0.0217676325321654,0.723817883840476,1999,0.2245,0.295394736842105,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_MTORC1_SIGNALING",0.495438612965103,0.440860214919665,0.0222416481959513,2.45388280421471,1999,0.0105,0.0175,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_MYC_TARGETS_V1",0.535757585489627,0.447702373542446,0.0230674394223626,3.81729460018941,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_MYC_TARGETS_V2",0.454026369832794,0.301745318907945,0.0389691106038828,3.90773739931534,1999,0.001,0.00217391304347826,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_MYOGENESIS",0.618988086241654,0.397969073135108,0.0262012852794226,8.43542638269451,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_NOTCH_SIGNALING",0.414060672907464,0.234305546353582,0.043669042473825,4.11630565661308,1999,0.0015,0.003125,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.462913884162493,0.447558528805282,0.0218884419901375,0.701528019405404,1999,0.241,0.308974358974359,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_P53_PATHWAY",0.462959189696786,0.433945910105677,0.0233461793698998,1.24274208346551,1999,0.1195,0.161486486486486,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_PANCREAS_BETA_CELLS",0.684497735770825,0.183230977410696,0.0451309037835733,11.10695147529,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_PEROXISOME",0.477495198876237,0.357857699466214,0.0316707706216555,3.77753673376733,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.439828622150036,0.378956679109404,0.0313090295392204,1.9442296339584,1999,0.0355,0.057258064516129,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_PROTEIN_SECRETION",0.491560456434489,0.39243619884334,0.0291826984835922,3.39667894820903,1999,0.003,0.00517241379310345,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.321332176107625,0.334066524604756,0.0420145708188545,-0.303093623210749,1999,0.6225,0.662234042553192,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_SPERMATOGENESIS",0.311482134798158,0.248543777935505,0.0376536426814334,1.67150778465553,1999,0.0495,0.0727941176470588,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_TGF_BETA_SIGNALING",0.553947658730189,0.352768078053771,0.0404419454062002,4.97452777446199,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.517885560232254,0.447881329487726,0.0217065543473631,3.2250273177526,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.414626029865666,0.400473247551979,0.0296016101493917,0.478108529984069,1999,0.3215,0.401875,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_UV_RESPONSE_DN",0.588976510990322,0.408183020256011,0.0260740825367615,6.93383901348834,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_UV_RESPONSE_UP",0.408088360794125,0.406739592591201,0.0274990466233849,0.0490478168714555,1999,0.4805,0.542777777777778,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.250024197401834,0.232327542331248,0.0412374680824347,0.429140194427312,1999,0.33,0.402439024390244,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_XENOBIOTIC_METABOLISM",0.518779395932324,0.408332052209242,0.0264080771058896,4.18233191611098,1999,5e-04,0.00113636363636364,"raw","GSM8641030_C2_D11_ROI1_s1","label_malignant_subset"
"HALLMARK_ADIPOGENESIS",0.594242414128635,0.589302504652916,0.0137439767934214,0.359423589690781,1999,0.36,0.45,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_ALLOGRAFT_REJECTION",0.720634886665351,0.547782578004675,0.015961642820994,10.8292304620003,1999,5e-04,0.0015625,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_ANDROGEN_RESPONSE",0.514274024296953,0.522767313644009,0.0221505541182261,-0.383434622074217,1999,0.641,0.745348837209302,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_ANGIOGENESIS",0.599885557216265,0.396632083552503,0.0388023791448683,5.23817039426673,1999,5e-04,0.0015625,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_APICAL_JUNCTION",0.635525286447337,0.560481057379518,0.0149617086043106,5.01575261572717,1999,5e-04,0.0015625,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_APICAL_SURFACE",0.292126761140852,0.293781496380465,0.0344663310563172,-0.048010193974787,1999,0.5235,0.638414634146341,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_APOPTOSIS",0.603889041524173,0.579349449873019,0.0161809626804332,1.51657179710501,1999,0.068,0.117241379310345,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_BILE_ACID_METABOLISM",0.487934512865761,0.398509060992391,0.025025194964227,3.57341679060653,1999,0.0025,0.00625,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.47579213908282,0.433697080054326,0.0248608911086683,1.69322406202153,1999,0.036,0.0666666666666667,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_COAGULATION",0.638933227237644,0.525942289045119,0.0218478743784993,5.17171310284172,1999,5e-04,0.0015625,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_COMPLEMENT",0.602739936693693,0.571895593636778,0.0158181492119541,1.94993375290741,1999,0.019,0.0395833333333333,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_DNA_REPAIR",0.56345399318686,0.537179056504851,0.0167910708360031,1.56481602267264,1999,0.054,0.0964285714285714,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_E2F_TARGETS",0.499866949197441,0.5120825323439,0.0183082800439916,-0.667216315082963,1999,0.747,0.83,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.72031611909237,0.620203071098973,0.0136797250403238,7.31835235710464,1999,5e-04,0.0015625,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.555350284561645,0.536671220609846,0.0154198651430109,1.21136363895278,1999,0.116,0.165714285714286,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.5824471628536,0.527498292651778,0.0166671782460811,3.29683101665648,1999,0.001,0.00277777777777778,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_FATTY_ACID_METABOLISM",0.594304158527073,0.528204084763696,0.0169608619618124,3.89721194077291,1999,5e-04,0.0015625,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_G2M_CHECKPOINT",0.491581767905295,0.527922032065578,0.0169081074537536,-2.14928041235125,1999,0.9805,1,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_GLYCOLYSIS",0.628291417190559,0.551822966104465,0.0144487320089891,5.29239874049296,1999,5e-04,0.0015625,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_HEDGEHOG_SIGNALING",0.376349219495811,0.279142734404488,0.033599391157785,2.89310257542568,1999,0.015,0.0326086956521739,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_HEME_METABOLISM",0.535674056434298,0.547322940619967,0.0151763956462751,-0.767565926533295,1999,0.78,0.847826086956522,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_HYPOXIA",0.634458462224217,0.580753832768087,0.0143652708179064,3.73850449023117,1999,0.001,0.00277777777777778,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_IL2_STAT5_SIGNALING",0.586546528426344,0.569918006764156,0.0146245003275805,1.1370317815801,1999,0.125,0.173611111111111,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.574339154112886,0.471195218396651,0.0234849869692978,4.3919094292484,1999,5e-04,0.0015625,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
"HALLMARK_INFLAMMATORY_RESPONSE",0.608556511049507,0.538589985760833,0.0154968426035827,4.51488906988691,1999,5e-04,0.0015625,"raw","GSM8641067_C3_D12_ROI1_s1","full_section"
